source_id,source_text,target_id,target_label,target_type,s_sem,s_gr,s_con,s_final,forced_top1,task,config
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,43-9021.00,Data Entry Keyers,ONET,0.02177,0.0,1.0,0.231391,True,T2b,v1.4
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,15-1212.00,Information Security Analysts,ONET,0.031854,0.0,1.0,0.239314,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-1243.00,Database Architects,ONET,0.046784,0.0,1.0,0.251045,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-1242.00,Database Administrators,ONET,0.046577,0.0,1.0,0.250882,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-2041.00,Statisticians,ONET,0.029057,0.0,1.0,0.237116,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-2021.00,Mathematicians,ONET,0.029057,0.0,1.0,0.237116,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-2041.01,Biostatisticians,ONET,0.029057,0.0,1.0,0.237116,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-2011.00,Actuaries,ONET,0.029057,0.0,1.0,0.237116,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-1299.09,Data Scientists,ONET,0.028263,0.0,1.0,0.236492,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-2099.01,Bioinformatics Technicians,ONET,0.027664,0.0,1.0,0.236022,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-1299.01,Blockchain Engineers,ONET,0.027466,0.0,1.0,0.235866,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-2031.00,Operations Research Analysts,ONET,0.027402,0.0,1.0,0.235816,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-1251.00,Computer Programmers,ONET,0.027137,0.0,1.0,0.235608,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-1211.00,Computer Systems Analysts,ONET,0.026989,0.0,1.0,0.235491,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-2051.02,Clinical Data Managers,ONET,0.026919,0.0,1.0,0.235436,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-1254.00,Web Developers,ONET,0.026784,0.0,1.0,0.23533,False,T2b,v1.4
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,15-1299.03,Document Management Specialists,ONET,0.026681,0.0,1.0,0.235249,False,T2b,v1.4
