source_id,source_text,target_id,target_label,target_type,s_sem,s_gr,s_con,s_final,forced_top1,task,config
TI_PLO-10,"Mampu menerapkan nilai etika, moral, dan humaniora dalam praktik profesional bidang TI.",http://data.europa.eu/esco/skill/1ad64d80-9350-42a7-9f86-37ef1501b0f1,Steiner principles,ESCO,0.142945,0.0,0.0,0.142945,False,T1b,v0.9
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79,gather data,ESCO,0.132586,0.105263,0.0,0.132586,False,T1b,v0.9
TI_PLO-13,Mampu merancang program dan aplikasi portable di berbagai platform.,http://data.europa.eu/esco/skill/24ff9b31-a497-4817-9e9b-c0ff3b3fa0ef,set up portable field transmission equipment,ESCO,0.194243,0.0,0.0,0.194243,False,T1b,v0.9
TI_PLO-13,Mampu merancang program dan aplikasi portable di berbagai platform.,http://data.europa.eu/esco/skill/db77825e-0f3e-47d0-abdb-356794484272,use mathematical tools and equipment,ESCO,0.146464,0.0,0.0,0.146464,False,T1b,v0.9
TI_PLO-13,Mampu merancang program dan aplikasi portable di berbagai platform.,http://data.europa.eu/esco/skill/a5b308e8-78b7-4376-bdf8-7dfe047d62a2,irrigate soil,ESCO,0.145997,0.0,0.0,0.145997,False,T1b,v0.9
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,http://data.europa.eu/esco/skill/eb67f129-4a8f-41b7-9abe-25c907392103,manage outsourced security,ESCO,0.153938,0.0,0.0,0.153938,False,T1b,v0.9
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,http://data.europa.eu/esco/skill/f9738fc9-4d67-43e8-bfda-954123e34d42,coordinate security,ESCO,0.147005,0.0,0.0,0.147005,False,T1b,v0.9
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,http://data.europa.eu/esco/skill/afd63e8c-a4e7-42d3-86c9-3b2dd549a353,Parrot Security OS,ESCO,0.143446,0.0,1.0,0.143446,False,T1b,v0.9
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,http://data.europa.eu/esco/skill/3f2bb5b8-49bf-4ff1-94a5-09fb53e27d92,train security officers,ESCO,0.139541,0.0,0.0,0.139541,False,T1b,v0.9
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/0c66036a-3bdd-4955-8343-985f4697af64,manage donor database,ESCO,0.197567,0.0,0.0,0.197567,False,T1b,v0.9
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/e0ae0101-ab8f-47a2-938b-ab0cc367b3b5,maintain warehouse database,ESCO,0.1837,0.0,0.0,0.1837,False,T1b,v0.9
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/29fb0fb5-dfc4-4098-ac9b-3a712000f48f,manage database,ESCO,0.173779,0.157895,1.0,0.173779,False,T1b,v0.9
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/6c08403c-a5bb-4868-b8c2-b7d039c0e511,design database scheme,ESCO,0.171984,0.105263,1.0,0.171984,False,T1b,v0.9
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/ec85cc63-4e24-4631-bf92-8789db2605c0,maintain database security,ESCO,0.170663,0.052632,1.0,0.170663,False,T1b,v0.9
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/84f58e3d-8669-4d83-8c1d-5dd1e73a654f,create database diagrams,ESCO,0.166447,0.052632,0.0,0.166447,False,T1b,v0.9
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/7369f779-4b71-4aab-8836-48b69c676eec,operate relational database management system,ESCO,0.165919,0.0,1.0,0.165919,False,T1b,v0.9
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/b5c7e0dc-dda3-4790-a7d1-d6d8023b3089,database quality standards,ESCO,0.161224,0.0,1.0,0.161224,False,T1b,v0.9
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/64db87c7-2360-4e20-88d3-d222402e477c,write database documentation,ESCO,0.15693,0.0,0.0,0.15693,False,T1b,v0.9
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/e819cc1e-09d9-47f2-b418-93972852daef,MarkLogic,ESCO,0.149806,0.0,1.0,0.149806,False,T1b,v0.9
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/0df2e216-68ae-4952-b9dc-3c2f2bc04fe3,maintain freelance database,ESCO,0.149799,0.052632,0.0,0.149799,False,T1b,v0.9
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/d6cdef49-b669-4507-91d1-3f959cf98e47,maintain database performance,ESCO,0.148819,0.052632,0.0,0.148819,False,T1b,v0.9
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/12b7d5a1-1ad4-45dc-b0fa-b31d1eb2c79a,maintain pricing database,ESCO,0.142305,0.0,0.0,0.142305,False,T1b,v0.9
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/479944ef-8d2c-4279-b3d1-2b85c761fb30,manage radiology information system,ESCO,0.132407,0.0,0.0,0.132407,False,T1b,v0.9
TI_PLO-4,Menguasai konsep teoritis Teknologi Informasi dan metode perancangan sistem perangkat lunak.,http://data.europa.eu/esco/skill/3c1af34b-4562-4c39-a30e-0812b84a147e,use specialised design software,ESCO,0.255159,0.0,0.0,0.255159,False,T1b,v0.9
TI_PLO-4,Menguasai konsep teoritis Teknologi Informasi dan metode perancangan sistem perangkat lunak.,http://data.europa.eu/esco/skill/2857540c-180b-4208-9127-e94a01871966,align software with system architectures,ESCO,0.249463,0.0,0.0,0.249463,False,T1b,v0.9
TI_PLO-4,Menguasai konsep teoritis Teknologi Informasi dan metode perancangan sistem perangkat lunak.,http://data.europa.eu/esco/skill/8ff015a0-98ea-4d80-a23e-1f68110a919e,software design methodologies,ESCO,0.243517,0.0,1.0,0.243517,False,T1b,v0.9
TI_PLO-4,Menguasai konsep teoritis Teknologi Informasi dan metode perancangan sistem perangkat lunak.,http://data.europa.eu/esco/skill/6141595f-a016-4ef9-9487-3829f6804715,design a media integration system ,ESCO,0.203986,0.0,0.0,0.203986,False,T1b,v0.9
TI_PLO-4,Menguasai konsep teoritis Teknologi Informasi dan metode perancangan sistem perangkat lunak.,http://data.europa.eu/esco/skill/af1d906a-c13d-4de1-a362-6980e6dc9937,design chassis,ESCO,0.195841,0.0,0.0,0.195841,False,T1b,v0.9
TI_PLO-4,Menguasai konsep teoritis Teknologi Informasi dan metode perancangan sistem perangkat lunak.,http://data.europa.eu/esco/skill/00c04e40-35ea-4ed1-824c-82f936c8f876,incremental development,ESCO,0.188786,0.0,1.0,0.188786,False,T1b,v0.9
TI_PLO-4,Menguasai konsep teoritis Teknologi Informasi dan metode perancangan sistem perangkat lunak.,http://data.europa.eu/esco/skill/33d49d4f-31ec-473f-9b8a-b555aa5116bb,Iterative development,ESCO,0.188786,0.0,1.0,0.188786,False,T1b,v0.9
TI_PLO-4,Menguasai konsep teoritis Teknologi Informasi dan metode perancangan sistem perangkat lunak.,http://data.europa.eu/esco/skill/6a876489-7ad8-4a13-b09c-c9b8e97a302e,Waterfall development,ESCO,0.188786,0.0,1.0,0.188786,False,T1b,v0.9
TI_PLO-4,Menguasai konsep teoritis Teknologi Informasi dan metode perancangan sistem perangkat lunak.,http://data.europa.eu/esco/skill/fae27053-8924-4bfd-b565-c9fe502044c9,system design,ESCO,0.182425,0.0,1.0,0.182425,False,T1b,v0.9
