source_id,source_text,target_id,target_label,target_type,s_sem,s_gr,s_con,s_final,forced_top1,task,config
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,43-9021.00,Data Entry Keyers,ONET,0.02177,0.0,1.0,0.217416,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,15-1299.09,Data Scientists,ONET,0.021476,0.0,1.0,0.217181,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,15-2051.02,Clinical Data Managers,ONET,0.020455,0.0,1.0,0.216364,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,15-1243.01,Data Warehousing Specialists,ONET,0.020069,0.0,1.0,0.216055,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-1041.00,Epidemiologists,ONET,0.015462,0.0,1.0,0.21237,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-3092.00,Geographers,ONET,0.015462,0.0,1.0,0.21237,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-3011.00,Economists,ONET,0.015356,0.0,1.0,0.212285,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-2043.00,Hydrologists,ONET,0.015356,0.0,1.0,0.212285,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-1029.04,Biologists,ONET,0.015253,0.0,1.0,0.212202,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-1032.00,Foresters,ONET,0.015253,0.0,1.0,0.212202,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-1022.00,Microbiologists,ONET,0.015253,0.0,1.0,0.212202,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-2031.00,Chemists,ONET,0.015253,0.0,1.0,0.212202,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-2011.00,Astronomers,ONET,0.015253,0.0,1.0,0.212202,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-2012.00,Physicists,ONET,0.015253,0.0,1.0,0.212202,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-3041.00,Sociologists,ONET,0.015253,0.0,1.0,0.212202,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,43-3071.00,Tellers,ONET,0.015192,0.0,1.0,0.212154,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-4021.00,Biological Technicians,ONET,0.014723,0.0,1.0,0.211778,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-4099.01,Quality Control Analysts,ONET,0.014686,0.0,1.0,0.211749,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-1031.00,Conservation Scientists,ONET,0.014618,0.0,1.0,0.211694,False,T2b,v1.1
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,19-4051.00,Nuclear Technicians,ONET,0.014604,0.0,1.0,0.211683,False,T2b,v1.1
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,15-1212.00,Information Security Analysts,ONET,0.031854,0.0,1.0,0.225483,False,T2b,v1.1
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,15-2041.00,Statisticians,ONET,0.020715,0.0,1.0,0.216572,False,T2b,v1.1
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,15-2021.00,Mathematicians,ONET,0.020715,0.0,1.0,0.216572,False,T2b,v1.1
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,15-2041.01,Biostatisticians,ONET,0.020715,0.0,1.0,0.216572,False,T2b,v1.1
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,15-2011.00,Actuaries,ONET,0.020715,0.0,1.0,0.216572,False,T2b,v1.1
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,15-1299.09,Data Scientists,ONET,0.020149,0.0,1.0,0.216119,False,T2b,v1.1
