source_id,source_text,target_id,target_label,target_type,s_sem,s_gr,s_con,s_final,forced_top1,task,config
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.005.01,Melaksanakan Prosedur Audit atas Pengembangan Teknologi Informasi,SKKNI,0.138519,0.0,1.0,0.323122,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.004.01,Melaksanakan Prosedur Audit atas Perencanaan Teknologi Informasi,SKKNI,0.137182,0.0,1.0,0.322072,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.008.01,Melaksanakan Prosedur Audit atas Aplikasi Teknologi Informasi,SKKNI,0.136588,0.0,1.0,0.321605,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.007.01,Melaksanakan Prosedur Audit atas Pemantauan Teknologi Informasi,SKKNI,0.134698,0.0,1.0,0.32012,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.006.01,Melaksanakan Prosedur Audit atas Operasional Teknologi Informasi,SKKNI,0.13451,0.0,1.0,0.319972,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.009.01,Melaksanakan Prosedur Audit atas Infrastruktur Teknologi Informasi,SKKNI,0.13342,0.0,1.0,0.319116,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.70ATI00.009.1,Menilai Hasil Pelaksanaan Prosedur Audit Atas Kontrol Teknologi Informasi,SKKNI,0.116677,0.0,1.0,0.30596,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.70ATI00.005.1,Mengidentifikasi Kontrol Teknologi Informasi,SKKNI,0.114681,0.0,1.0,0.304392,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.012.01,Menyusun Hasil Audit Teknologi Informasi,SKKNI,0.110469,0.0,1.0,0.301083,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.013.01,Menyusun Rekomendasi Audit Teknologi Informasi,SKKNI,0.110302,0.0,1.0,0.300952,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.001.01,Menganalisis Risiko Audit Teknologi Informasi,SKKNI,0.107538,0.0,1.0,0.29878,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.70ATI00.014.2,Menyusun Hasil Audit Teknologi Informasi,SKKNI,0.107422,0.0,1.0,0.298689,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.70ATI00.015.2,Menyusun Rekomendasi Audit Teknologi Informasi,SKKNI,0.107269,0.0,1.0,0.298568,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.70ATI00.003.2,Menyusun Rencana Audit Teknologi Informasi,SKKNI,0.107103,0.0,1.0,0.298438,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.70ATI00.002.2,Menganalisis Risiko Audit Teknologi Informasi,SKKNI,0.104722,0.0,1.0,0.296567,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.70ATI00.007.1,Mengevaluasi Pelaksanaan Kontrol Teknologi Informasi,SKKNI,0.103689,0.0,1.0,0.295756,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.002.01,Menyusun Rencana Prosedur Audit Teknologi Informasi,SKKNI,0.103677,0.0,1.0,0.295746,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.70ATI00.006.1,Mengevaluasi Rancangan Kontrol Teknologi Informasi,SKKNI,0.10165,0.0,1.0,0.294154,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.003.01,Mengalokasikan Sumber Daya Audit Teknologi Informasi,SKKNI,0.10069,0.0,1.0,0.293399,False,T3b,v1.4
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.70ATI00.001.1,Menentukan Cakupan Audit Teknologi Informasi,SKKNI,0.100318,0.0,1.0,0.293107,False,T3b,v1.4
TI_PLO-10,"Mampu menerapkan nilai etika, moral, dan humaniora dalam praktik profesional bidang TI.",J.591100.002.01,Menaati Standar Moral dan Nilai-Nilai Luhur Bangsa,SKKNI,0.1854,0.0,1.0,0.359957,False,T3b,v1.4
