source_id,source_text,target_id,target_label,target_type,s_sem,s_gr,s_con,s_final,forced_top1,task,config
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.005.01,Melaksanakan Prosedur Audit atas Pengembangan Teknologi Informasi,SKKNI,0.138519,0.0,1.0,0.310815,False,T3b,v1.3
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.004.01,Melaksanakan Prosedur Audit atas Perencanaan Teknologi Informasi,SKKNI,0.137182,0.0,1.0,0.309746,False,T3b,v1.3
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.008.01,Melaksanakan Prosedur Audit atas Aplikasi Teknologi Informasi,SKKNI,0.136588,0.0,1.0,0.30927,False,T3b,v1.3
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.007.01,Melaksanakan Prosedur Audit atas Pemantauan Teknologi Informasi,SKKNI,0.134698,0.0,1.0,0.307758,False,T3b,v1.3
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.006.01,Melaksanakan Prosedur Audit atas Operasional Teknologi Informasi,SKKNI,0.13451,0.0,1.0,0.307608,False,T3b,v1.3
TI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Teknologi Informasi secara mandiri dan amanah.,M.702000.009.01,Melaksanakan Prosedur Audit atas Infrastruktur Teknologi Informasi,SKKNI,0.13342,0.0,1.0,0.306736,False,T3b,v1.3
TI_PLO-10,"Mampu menerapkan nilai etika, moral, dan humaniora dalam praktik profesional bidang TI.",J.591100.002.01,Menaati Standar Moral dan Nilai-Nilai Luhur Bangsa,SKKNI,0.1854,0.0,1.0,0.34832,False,T3b,v1.3
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,J.620900.033.02,Melakukan Backup Data dan Sistem,SKKNI,0.123927,0.0,1.0,0.299142,True,T3b,v1.3
TI_PLO-12,Mampu memimpin tim dan melakukan evaluasi kinerja serta supervisi proyek TI.,J.62090.022.01,Melakukan Evaluasi Kinerja Keamanan Informasi,SKKNI,0.294257,0.0,1.0,0.435406,False,T3b,v1.3
TI_PLO-13,Mampu merancang program dan aplikasi portable di berbagai platform.,J.60RAD00.019.1,Membuat Program dan Segmen Program,SKKNI,0.160026,0.0,1.0,0.328021,False,T3b,v1.3
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,J.60RAD00.030.1,Menerapkan Prosedur-Prosedur Pemeliharaan,SKKNI,0.218453,0.0,1.0,0.374762,False,T3b,v1.3
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,TIK.MM02.029.01,Merancang dan membuat interface multimedia,SKKNI,0.160646,0.0,1.0,0.328517,False,T3b,v1.3
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,J.62090.047.01,Merancang dan Mengelola Sistem Backup,SKKNI,0.15533,0.0,1.0,0.324264,False,T3b,v1.3
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,J.61IFO00.002.2,Menerapkan Prosedur Keselamatan dan Kesehatan Kerja (K3),SKKNI,0.151129,0.0,1.0,0.320903,False,T3b,v1.3
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,J.612000.003.01,Merancang Database dan Data Persistence pada  Mobile Data,SKKNI,0.158054,0.0,1.0,0.326443,False,T3b,v1.3
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,J.62PDP00.018.1,Memastikan Pelindungan Data Pribadi Telah Terintegrasi Dalam Manajemen Respons Insiden,SKKNI,0.143582,0.0,1.0,0.314866,False,T3b,v1.3
TI_PLO-2,Mampu bekerjasama dan memiliki kepekaan terhadap masalah sosial dan lingkungan.,J.63OPR00.010.2,Menggunakan Aplikasi Media Sosial,SKKNI,0.084664,0.0,1.0,0.267731,True,T3b,v1.3
TI_PLO-3,"Menginternalisasi semangat kemandirian, kejuangan, dan kewirausahaan.",J.612000.082.01,Memelihara Ruangan dan Peralatan Kabinet,SKKNI,0.022047,0.0,1.0,0.217638,True,T3b,v1.3
TI_PLO-4,Menguasai konsep teoritis Teknologi Informasi dan metode perancangan sistem perangkat lunak.,J.62GIM00.010.2,Membuat Desain Sistem Game (Game System Design),SKKNI,0.167341,0.0,1.0,0.333873,False,T3b,v1.3
TI_PLO-4,Menguasai konsep teoritis Teknologi Informasi dan metode perancangan sistem perangkat lunak.,J.62GIM00.010.1,Membuat Desain Sistem Game (Game System Design),SKKNI,0.167341,0.0,1.0,0.333873,False,T3b,v1.3
TI_PLO-4,Menguasai konsep teoritis Teknologi Informasi dan metode perancangan sistem perangkat lunak.,M.70ATI00.005.1,Mengidentifikasi Kontrol Teknologi Informasi,SKKNI,0.149261,0.0,1.0,0.319409,False,T3b,v1.3
