source_id,source_text,target_id,target_label,target_type,s_sem,s_gr,s_con,s_final,forced_top1,task,config
TI_PLO-10,"Mampu menerapkan nilai etika, moral, dan humaniora dalam praktik profesional bidang TI.",http://data.europa.eu/esco/skill/1ad64d80-9350-42a7-9f86-37ef1501b0f1,Steiner principles,ESCO,0.142945,0.0,0.0,0.085767,True,T1b,v1.0
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,http://data.europa.eu/esco/skill/d3286405-49f8-4e8a-8046-a4376b4e7963,manage cloud data and storage,ESCO,0.103551,0.0,1.0,0.212131,False,T1b,v1.0
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de,data warehouse,ESCO,0.126751,0.0,0.5,0.151051,False,T1b,v1.0
TI_PLO-11,Mampu mengambil keputusan berbasis data dan analisis ilmiah.,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79,gather data,ESCO,0.132586,0.105263,0.0,0.105867,False,T1b,v1.0
TI_PLO-13,Mampu merancang program dan aplikasi portable di berbagai platform.,http://data.europa.eu/esco/skill/085bfce5-70fe-43da-9499-307725e89bbc,WizIQ,ESCO,0.120958,0.0,0.5,0.147575,False,T1b,v1.0
TI_PLO-13,Mampu merancang program dan aplikasi portable di berbagai platform.,http://data.europa.eu/esco/skill/bedd8fa7-5a64-4134-9095-58f5709e25e4,Moodle,ESCO,0.120958,0.0,0.5,0.147575,False,T1b,v1.0
TI_PLO-13,Mampu merancang program dan aplikasi portable di berbagai platform.,http://data.europa.eu/esco/skill/219dd03d-4168-416a-be40-f4becca55130,Engrade,ESCO,0.120958,0.0,0.5,0.147575,False,T1b,v1.0
TI_PLO-13,Mampu merancang program dan aplikasi portable di berbagai platform.,http://data.europa.eu/esco/skill/d87fe0be-9055-4a76-a444-e98b5bfad9d8,Taleo,ESCO,0.120958,0.0,0.5,0.147575,False,T1b,v1.0
TI_PLO-13,Mampu merancang program dan aplikasi portable di berbagai platform.,http://data.europa.eu/esco/skill/489b2571-ce18-4944-b452-ed1f54e55b68,Schoology,ESCO,0.120958,0.0,0.5,0.147575,False,T1b,v1.0
TI_PLO-13,Mampu merancang program dan aplikasi portable di berbagai platform.,http://data.europa.eu/esco/skill/54971fec-1c2f-49c0-9396-2f0c9fa5c8c0,LAMS,ESCO,0.110358,0.0,0.5,0.141215,False,T1b,v1.0
TI_PLO-13,Mampu merancang program dan aplikasi portable di berbagai platform.,http://data.europa.eu/esco/skill/a9622bbb-3a6f-4819-a3fe-cd6a447a78e9,Sakai,ESCO,0.10859,0.0,0.5,0.140154,False,T1b,v1.0
TI_PLO-13,Mampu merancang program dan aplikasi portable di berbagai platform.,http://data.europa.eu/esco/skill/a87c1c42-8927-4183-97c7-a17554c22b29,Litmos,ESCO,0.10859,0.0,0.5,0.140154,False,T1b,v1.0
TI_PLO-13,Mampu merancang program dan aplikasi portable di berbagai platform.,http://data.europa.eu/esco/skill/24ff9b31-a497-4817-9e9b-c0ff3b3fa0ef,set up portable field transmission equipment,ESCO,0.194243,0.0,0.0,0.116546,False,T1b,v1.0
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,http://data.europa.eu/esco/skill/afd63e8c-a4e7-42d3-86c9-3b2dd549a353,Parrot Security OS,ESCO,0.143446,0.0,1.0,0.236068,False,T1b,v1.0
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,http://data.europa.eu/esco/skill/5760a84e-c9a0-4c36-9bee-46a8cf1a036d,establish site security routines,ESCO,0.125675,0.0,1.0,0.225405,False,T1b,v1.0
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,http://data.europa.eu/esco/skill/e79dab00-fe87-48f2-b8cc-f48b68bc7f35,WhiteHat Sentinel,ESCO,0.117129,0.0,1.0,0.220277,False,T1b,v1.0
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,http://data.europa.eu/esco/skill/e5b5053e-0ef6-4c4e-a3f2-42f955f4322c,implement a firewall,ESCO,0.1168,0.0,1.0,0.22008,False,T1b,v1.0
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,http://data.europa.eu/esco/skill/2891f0dc-4426-4a9a-8fbb-db4fb0a66f91,Nessus,ESCO,0.115998,0.0,1.0,0.219599,False,T1b,v1.0
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,http://data.europa.eu/esco/skill/ce354460-500e-4eaa-8e95-8f243fcea3db,manage system testing,ESCO,0.115192,0.0,1.0,0.219115,False,T1b,v1.0
TI_PLO-14,Mampu merancang dan menerapkan prosedur keamanan sistem TI secara komprehensif.,http://data.europa.eu/esco/skill/ec85cc63-4e24-4631-bf92-8789db2605c0,maintain database security,ESCO,0.106447,0.0,1.0,0.213868,False,T1b,v1.0
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/29fb0fb5-dfc4-4098-ac9b-3a712000f48f,manage database,ESCO,0.173779,0.157895,1.0,0.293741,False,T1b,v1.0
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/6c08403c-a5bb-4868-b8c2-b7d039c0e511,design database scheme,ESCO,0.171984,0.105263,1.0,0.279506,False,T1b,v1.0
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/ec85cc63-4e24-4631-bf92-8789db2605c0,maintain database security,ESCO,0.170663,0.052632,1.0,0.265556,False,T1b,v1.0
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/7369f779-4b71-4aab-8836-48b69c676eec,operate relational database management system,ESCO,0.165919,0.0,1.0,0.249551,False,T1b,v1.0
TI_PLO-15,Mampu mengembangkan basis data dan solusi terintegrasi dalam enterprise system.,http://data.europa.eu/esco/skill/b5c7e0dc-dda3-4790-a7d1-d6d8023b3089,database quality standards,ESCO,0.161224,0.0,1.0,0.246734,False,T1b,v1.0
